id	name	def	depth	isLeaf	ic	ic_gene	ic_omim
HP:0033670	Organizing pneumonia	"""Organizing pneumonia manifests as a histologic pattern characterized by loose plugs of connective tissue in the airspaces and distal airways. Interstitial inflammation and fibrosis are minimal or absent. Cryptogenic organizing pneumonia, or COP, is a distinctive clinical disorder among the idiopathic interstitial pneumonias, but the histologic pattern of organizing pneumonia is encountered in many different situations, including pulmonary infection, hypersensitivity pneumonitis, and collagen vascular diseases. Airspace consolidation is the cardinal feature of organizing pneumonia on chest radiographs and CT scans. In COP, the distribution is typically subpleural and basal and sometimes bronchocentric. Other manifestations of organizing pneumonia include groundglass opacity, tree-in-bud pattern, and nodular opacities."" [PMID:18195376]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0032543	Lithoptysis	"""Expectoration (coughing up) of a broncholith. Broncholithiasis is defined as the presence of calculi in the tracheobronchial tree. It is a rare disease but can be characterized by clinical and radiological findings of a calcified lymph node eroding bronchial wall and opening into the bronchial lumen."" [PMID:23949189, PMID:29970776]"	4	True	4.646842882388659	4.646842882388659	0.0
HP:0002105	Hemoptysis	"""Coughing up (expectoration) of blood or blood-streaked sputum from the larynx, trachea, bronchi, or lungs."" [HPO:probinson]"	4	True	4.054339227608401	4.054339227608401	6.4619488300519885
HP:0033709	Increased sputum production	"""An increase in the amount of airway mucus. This feature may be characterized by frequent or excessive throat clearing (exhalation through tightly constricted laryngopharyngeal tissues accompanied by vibration of the palatoglossal arch and the vocal folds serving to clear mucus from the airway)."" [PMID:16983448, PMID:21121836]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0012798	Pulmonary lymphangiomyomatosis	"""Infiltration of smooth muscle-like cells in lymph vessels as well as the lung (pleura, alveolar septa, bronchi, pulmonary vessels and lymphatics as well as lymph nodes, especially in posterior mediastinum and retroperitoneum). Focal emphysema can develop because of airway narrowing, and the thoracic duct may be obliterated. Pulmonary lymphangiomyomatosis may lead to multiple small cysts with a hamartomatous proliferation of smooth muscle in their walls."" [HPO:probinson]"	4	True	7.398378195430609	7.398378195430609	7.928285898845416
HP:0030357	Small cell lung carcinoma	"""Small cell lung cancer (SCLC) is a type of highly malignant lung cancer that is composed of small ovoid cells. In the past, SCLC was called oat cell carcinoma because the microscopic appearance of the cells was felt to resemble oats. SLCLC usually originates near the bronchi and in many cases may grow and metastasize quickly."" [HPO:probinson]"	4	True	7.398378195430609	7.398378195430609	0.0
HP:0100528	Pleuropulmonary blastoma	"""A rare cancer originating in the lung or pleural cavity that occurs most often in infants and young children but also has been reported in adults. Pleuropulmonary blastoma is regarded as malignant."" [HPO:sdoelken]"	4	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0100638	Neoplasm of the pharynx	"""A neoplasm originating in the pharynx."" []"	4	True	7.803843303538772	7.803843303538772	0.0
HP:0012118	Laryngeal carcinoma	"""A carcinoma of the larynx."" [HPO:probinson, NCIT:C4855]"	4	True	7.110696122978827	7.110696122978827	8.33375100695358
HP:0033001	Laryngeal papilloma	"""A wart-like lesion (papilloma, i.e., benign epithelial tumors that are caused by infection with the human papilloma virus) located on the larynx."" [PMID:30828624]"	4	True	7.803843303538772	7.803843303538772	7.928285898845416
HP:0030877	Reduced FEV1/FVC ratio	"""Abnormally low FEV1/FVC (FEV1 - forced expiratory volume in 1 second; FVC forced vital capacity)."" [NIHR:ldaugherty, PMID:22347750, PMID:24695507]"	4	True	6.551080335043404	6.551080335043404	8.33375100695358
HP:0002792	Reduced vital capacity	"""An abnormal reduction on the vital capacity, which is defined as the total lung capacity (volume of air in the lungs at maximal inflation) less the residual volume (i.e., volume of air in the lungs following maximal exhalation) of the lung."" [HPO:probinson]"	4	True	5.129694654112244	5.129694654112244	6.724313094519479
HP:0002091	Restrictive ventilatory defect	"""A functional defect characterized by reduced total lung capacity (TLC) not associated with abnormalities of expiratory airflow or airway resistance. Spirometrically, a restrictive defect is defined as FEV1 (forced expiratory volume in 1 second) and FVC (forced vital capacity) less than 80 per cent. Restrictive lung disease may be caused by alterations in lung parenchyma or because of a disease of the pleura, chest wall, or neuromuscular apparatus."" [NIHR:ldaugherty, PMID:28194273]"	4	True	3.891820298110627	3.891820298110627	5.135077889402899
HP:0040213	Hypopnea	"""Hypopnea is referring to breathing that is abnormally shallow."" []"	4	True	7.398378195430609	7.398378195430609	7.928285898845416
HP:0012195	Irregular respiration	"""Uneven rhythm of breathing."" [HPO:probinson]"	4	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0012196	Cheyne-Stokes respiration	"""An abnormal pattern of respiration characterized by cycles of respiration that are increasingly deeper then shallower with possible periods of apnea. Affected patients may display a 10 to 20 second episode of hypoventilation or apnea, followed by respiration of increased depth and frequency over the course of about one minute. The cycle repeats every 45 seconds to 3 minutes."" [HPO:probinson]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0046507	Bradypnea	"""Bradypnea is referring to breathing that is abnormally slow."" []"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0030207	Paradoxical respiration	"""Breathing movements in which the chest wall moves in on inspiration and out on expiration, in reverse of the normal movements. It may be seen in children with respiratory distress of any cause, which leads to indrawing of the intercostal spaces during inspiration. Patients with chronic airways obstruction also show indrawing of the lower ribs during inspiration, due to the distorted action of a depressed and flattened diaphragm. Crush injuries of the chest, with fractured ribs and sternum, can lead to a severe degree of paradoxical breathing."" [HPO:tevangelista]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0002203	Respiratory paralysis	"""Inability to move the muscles of respiration."" [HPO:probinson]"	4	True	6.299765906762499	6.299765906762499	7.640603826393634
HP:0012496	Reduced maximal inspiratory pressure	"""A decrease in the maximum amount of negative pressure a person can generate during an inhalation."" [ORCID:0000-0001-5208-3432]"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0012497	Reduced maximal expiratory pressure	"""A decrease in the maximum amount of pressure of expired air achieved by a person after a full inspiration."" [ORCID:0000-0001-5208-3432]"	4	True	7.110696122978827	7.110696122978827	0.0
HP:4000007	Bronchoconstriction	"""Tightening of smooth muscle surrounding the bronchi and bronchioles with consequent wheezing and shortness of breath."" [PMID:26694039]"	4	True	5.9320411266371815	5.9320411266371815	7.928285898845416
HP:0025428	Bronchospasm	"""A spasm (sudden, involuntary constriction) of the bronchioles."" []"	4	True	5.9320411266371815	5.9320411266371815	8.33375100695358
HP:0031603	Impaired nasal mucociliary clearance	"""An abnormally increased amount of time required to clear mucus (and substances contained in the mucus) from the nasal mucosa. The nasal mucociliary clearance (NMC) system functions to transport the mucous layer lining the nasal epithelium towards the naso pharynx by ciliary beating in a metachronous fashion at a frequency of 7-16 Hz. NMC depends upon two principal components: physicochemical qualities and quantities of mucus and the properties of cilia that propel it. NMC is considered to be representative of pulmonary clearance. normal NMC time is determined to be up to 20 minutes. Duration of 30 minutes is considered as the cutoff point that discriminates normal subjects from subjects with impaired NMC. NMC can be measured by determination of the transport time of markers that are placed on the nasal mucosa including saccharine, radioactive markers, and dyes."" []"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0006510	Chronic pulmonary obstruction	"""An anomaly that is characterized progressive airflow obstruction that is only partly reversible, inflammation in the airways, and systemic effects or comorbities."" [PMID:25943942]"	4	True	4.859404324372332	4.859404324372332	6.387840857898267
HP:0200073	Respiratory insufficiency due to defective ciliary clearance		4	True	6.194405391104672	6.194405391104672	6.724313094519479
HP:0002878	Respiratory failure	"""A severe form of respiratory insufficiency characterized by inadequate gas exchange such that the levels of oxygen or carbon dioxide cannot be maintained within normal limits."" [HPO:probinson]"	4	True	2.983561737933736	2.983561737933736	4.608057579716927
HP:0004878	Intercostal muscle weakness	"""Lack of strength of the intercostal muscles, i.e., of the muscle groups running along the ribs that create and move the chest wall."" [HPO:probinson]"	4	True	6.099095211300347	6.099095211300347	8.33375100695358
HP:0012042	Aspirin-induced asthma	"""A type of asthma in which aspirin and other nonsteroidal anti-inflammatory drugs (NSAIDs) that inhibit cyclooxygen-ase 1 (COX-1) exacerbate bronchoconstriction."" [PMID:12743549]"	4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0012653	Status asthmaticus	"""Severe asthma unresponsive to repeated courses of beta-agonist therapy such as inhaled albuterol, levalbuterol, or subcutaneous epinephrine."" [HPO:probinson, PMID:22794687]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0033362	Recurrent coughing spasms	"""Repeated occurrence of episodes of coughing, with each episode consisting of at least five minutes of continuous coughing."" []"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0031246	Nonproductive cough	"""A cough that does not produce phlegm or mucus."" []"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0031245	Productive cough	"""A cough that produces phlegm or mucus."" []"	4	True	4.338107400739046	4.338107400739046	8.33375100695358
HP:0033158	Reduced respiratory ciliary beating frequency	"""An abnormal reduction in the number of beats per unit time of the respiratory cilia."" [PMID:10722772]"	4	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0031417	Rhinorrhea	"""Increased discharge of mucus from the nose."" []"	4	True	6.417548942418882	6.417548942418882	6.829673610177306
HP:0005317	Increased pulmonary vascular resistance	"""Pulmonary vascular resistance (PVR) more than 3 wood units, as defined by the current definition of pulmonary hypertension. 95% of individuals have a PVR of less than 2.4 wood units."" []"	4	True	5.9320411266371815	5.9320411266371815	7.640603826393634
HP:0030950	Pulmonary venous hypertension	"""An abnormal increase in pressure in the pulmonary veins, usually as a result of left atrial hypertension."" []"	4	True	6.299765906762499	6.299765906762499	0.0
HP:0005947	Decreased sensitivity to hypoxemia	"""Reduced tendency to respond to a reduced concentration of oxygen in the blood by increasing respiration."" [HPO:probinson]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0002790	Neonatal breathing dysregulation		4	True	6.887552571664617	6.887552571664617	7.417460275079424
HP:0008073	Low maternal circulating estriol concentration	"""An abnormally low concentration of serum conjugated estriol as compared to normal values for gestational-age."" [PMID:19038077]"	4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0011432	High maternal circulating alpha-fetoprotein concentration	"""Increase in the levels of maternal serum alpha-fetoprotein levels during pregnancy."" [PMID:32039804]"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0008071	Maternal hypertension	"""Increased blood pressure during a pregnancy."" [HPO:sdoelken]"	4	True	6.417548942418882	6.417548942418882	7.640603826393634
HP:0100602	Preeclampsia	"""Pregnancy-induced hypertension in association with significant amounts of protein in the urine."" [HPO:sdoelken]"	4	True	5.361496268169568	5.361496268169568	6.9474566458336895
HP:0100601	Eclampsia	"""An acute and life-threatening complication of pregnancy, which is characterized by the appearance of tonic-clonic seizures, usually in a patient who had developed pre-eclampsia. Eclampsia includes seizures and coma that happen during pregnancy but are not due to preexisting or organic brain disorders."" [HPO:sdoelken]"	4	True	6.417548942418882	6.417548942418882	8.33375100695358
HP:0011438	Maternal teratogenic exposure	"""A medical history of exposure of the mother of a child or fetus to a teratogenic substance during pregnancy."" [DDD:hfirth]"	4	True	7.110696122978827	7.110696122978827	0.0
HP:0030927	1-minute APGAR score of 0		4	True	8.496990484098719	8.496990484098719	0.0
HP:0030928	1-minute APGAR score of 1		4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0030925	5-minute APGAR score of 5		4	True	8.496990484098719	8.496990484098719	0.0
HP:0030921	5-minute APGAR score of 1		4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0001196	Short umbilical cord	"""Decreased length of the umbilical cord."" [HPO:probinson]"	4	True	6.887552571664617	6.887552571664617	7.417460275079424
HP:0032435	Neonatal omphalitis	"""An infection of the umbilicus and/or surrounding tissues occurring in the neonatal period."" [PMID:30020710]"	4	True	6.551080335043404	6.551080335043404	7.23513871828547
HP:0030657	Umbilical cord hematoma	"""Bleeding from the vessels of the cord with extravasation of blood into the Wharton jelly surrounding the umbilical cord vessels."" []"	4	True	7.398378195430609	7.398378195430609	0.0
HP:0032434	Delayed umbilical cord separation	"""Separation of the umbilical cord occurs at an abnormally late timepoint."" [PMID:11483823]"	4	True	6.887552571664617	6.887552571664617	7.417460275079424
HP:0011419	Placental abruption	"""Separation of the placenta from the uterus wall before delivery."" [DDD:hfirth]"	4	True	6.887552571664617	6.887552571664617	9.026898187513526
HP:0100768	Choriocarcinoma	"""A malignant, trophoblastic and aggressive cancer, usually of the placenta. It is characterized by early hematogenous spread to the lungs and belongs to the far end of the spectrum of gestational trophoblastic disease (GTD), a subset of germ cell tumors."" [HPO:sdoelken]"	4	True	6.417548942418882	6.417548942418882	8.33375100695358
HP:0032165	Placental mesenchymal dysplasia	"""Placental mesenchymal dysplasia is a rare anomaly characterized by placentomegaly, dilatation of chorionic vessels and hydropic stem villi with cistern-like formation. It is often clinically mistaken for a partial hydatidiform mole but there is no trophoblastic proliferation. P57 immunohistochemical expression is discordant, showing a normal positive expression in the cytotrophoblastic cells, and loss of expression in the stromal cells."" [PMID:17227114, PMID:25171710, PMID:28515588]"	4	True	6.887552571664617	6.887552571664617	9.026898187513526
HP:0025712	Spontaneous chorioamniotic separation	"""Persistence separation of the chorionic and amnionic membranes after the 16th week of gestation (not as a result of a procedure such as amniocentesis)."" [PMID:27683622]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0025116	Fetal distress	"""An intrauterine state characterized by suboptimal values in the fetal heart rate, oxygenation of fetal blood, or other parameters indicative of compromise of the fetus. Signs of fetal distress include repetitive variable decelerations, fetal tachycardia or bradycardia, late decelerations, or low biophysical profile."" []"	4	True	4.471638793363569	4.471638793363569	5.8488443571655795
HP:0033336	Zygotic cleavage failure	"""Failure of a fertilized oocyte to undergo the first round of cell division."" [PMID:32502391]"	4	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:4000008	Formation of multiple pronuclei during fertilization	"""Pronuclei formation is a critical process during fertilisation. Normally, there are two pronuclei (2PN), including the paternal pronucleus and the maternal pronucleus, in the zygote after fertilisation. It is generally accepted that multiple pronuclei (MPN) formation is due to the abnormal extrusion of the second polar body or to abnormal fertilisation with multiple sperm. The MPN therefore can cause infertility and recurrent failure of IVF/ICSI."" [PMID:26550358, PMID:31704776]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0033712	Repeated implantation failure	"""Repeated implantation failure refers to a situation in which embryos of good quality fail to implant following several in vitro fertilization (IVF) treatment cycles."" [PMID:22976427, PMID:25473625]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0034381	Central nervous system axonal spheroid	"""Axonal spheroids are bubble-like biological features that form on most degenerating axons. During neurodegeneration, bubble-like swellings form along the length of the axon, a primary and early effect of dynamic axonal deformation. These varicosities, spheroids, or swellings have been described as beads on a string and branches bearing fruit, and they frequently appear on degenerating axons. The focal swellings on degenerating axons, axonal spheroids, are often filled with cellular debris such as organelles, pathological proteins, and disorganized cytoskeletal elements."" [PMID:27423618, PMID:34678457]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0002511	Alzheimer disease	"""A degenerative disease of the brain characterized by the insidious onset of dementia. Impairment of memory, judgment, attention span, and problem solving skills are followed by severe apraxia and a global loss of cognitive abilities. The condition primarily occurs after age 60, and is marked pathologically by severe cortical atrophy and the triad of senile plaques, neurofibrillary tangles, and neuropil threads."" [HPO:probinson]"	4	True	6.099095211300347	6.099095211300347	6.829673610177306
HP:0007922	Hypermyelinated retinal nerve fibers		4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0007327	Mixed demyelinating and axonal polyneuropathy		4	True	5.663777140042502	5.663777140042502	9.026898187513526
HP:0002366	Abnormal lower motor neuron morphology	"""Any structural anomaly of the lower motor neuron."" [HPO:probinson]"	4	True	5.238893946077236	5.238893946077236	6.387840857898267
HP:0003382	Hypertrophic nerve changes		4	True	6.705231014870663	6.705231014870663	7.23513871828547
HP:0003443	Decreased size of nerve terminals	"""A reduction in the size of nerve terminals."" [HPO:probinson]"	4	True	5.788940282996508	5.788940282996508	7.928285898845416
HP:0003405	Diffuse axonal swelling		4	True	7.398378195430609	7.398378195430609	9.026898187513526
HP:0033672	Positive carpal Tinel sign	"""The Tinel test is performed by lightly tapping (percussing) over the median nerve. It is positive (abnormal) if the patient experiences pain and paresthesias (tingling, numbness) along the distribution of the median nerve."" [PMID:21524035, PMID:32310394]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0032121	Froment sign	"""An abnormal result of a physical examination of the the hand that tests for palsy of the ulnar nerve. This nerve innervates the adductor pollicis and interossei muscles and thereby enables adduction of the thumb and extension of the interphalangeal joint. An abnormal result consists in reduced functionality and muscular weakness in the pinch grip between the thumb and index finger of the affected hand as the patient attempts to pinch a piece of paper that the examiner tries to pull away. The flexor pollicis longus muscle tries to compensate for the weakness by flexing the tip of the thumb at the interphalangeal joint."" [PMID:12916637]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0034351	Neuromyotonia	"""Peripheral nerve hyperexcitability manifesting as spontaneous discharges originating from motor axons or their terminals, lead to overactivity of muscles, typically manifesting as twitches, cramps and stiffness."" [PMID:29554580]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0033673	Positive Phalen test	"""The Phalen maneuver is performed by having the patient hold both wrists in complete and forced flexion (pushing the dorsal surfaces of both hands together) for 30-60 seconds. This can increase the pressure in the carpal tunnel. The test is positive (abnormal) if the patient experiences characteristic symptoms of carpal tunnel syndrome (pain and paresthesias along the distribution of the median nerve, i.e., thumb, index finger, and middle finger)."" [PMID:31773104]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0002331	Recurrent paroxysmal headache	"""Repeated episodes of headache with rapid onset, reaching a peak within minutes and of short duration (less than one hour) with pain that is throbbing, pulsating, or bursting in quality."" [HPO:probinson]"	4	True	5.031254581298992	5.031254581298992	7.928285898845416
HP:0010527	Astereognosia	"""Inability to recognize the form of objects by touch without visual input. That is, an impairment in the recognition of objects based only on the texture, size, weight and three-dimensional form of the object in the absence of any major somatosensory deficit."" [HPO:probinson]"	4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0011812	Agraphesthesia	"""Impaired ability to recognize letters or numbers drawn by an examiner's fingertip on the patient's skin (the patients eyes are closed or covered throughout this examination)."" [HPO:probinson]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0000224	Hypogeusia	"""A decreased ability to perceive flavor."" []"	4	True	6.705231014870663	6.705231014870663	7.928285898845416
HP:0100753	Schizophrenia	"""A mental disorder characterized by a disintegration of thought processes and of emotional responsiveness. It most commonly manifests as auditory hallucinations, paranoid or bizarre delusions, or disorganized speech and thinking, and it is accompanied by significant social or occupational dysfunction. The onset of symptoms typically occurs in young adulthood, with a global lifetime prevalence of about 0.3-0.7%."" [HPO:sdoelken]"	4	True	4.2203243650826625	4.2203243650826625	6.0824592083470845
HP:0410291	Negativism	"""Opposing or not responding to instructions or external stimuli."" [PMID:28754582, PMID:30262571]"	4	True	6.099095211300347	6.099095211300347	9.026898187513526
HP:0002193	Pseudobulbar behavioral symptoms	"""Individuals with Pseudobulbar signs often also demonstrate abnormal behavioral symptoms such as inappropriate emotional outbursts of uncontrolled laughter or weeping etc."" [HPO:sdoelken]"	4	True	7.398378195430609	7.398378195430609	8.33375100695358
HP:0010529	Echolalia	"""The tendency to repeat vocalizations made by another person."" [HPO:curators]"	4	True	4.735790368405156	4.735790368405156	6.387840857898267
HP:0000757	Lack of insight		4	True	6.099095211300347	6.099095211300347	7.928285898845416
HP:0032521	Self hugging	"""Involuntary, tic-like movements consisted of crossing both arms across the chest and tensing the body or clasping the hands and squeezing the arms to the sides. The movements last a few seconds and may occur in series or flurries, generally accompanied by facial grimacing and occasional grunting."" [PMID:8132119]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0032508	Polyembolokoilamania	"""Habitual insertion of foreign bodies into bodily orifices."" [PMID:22690353]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0000732	Inflexible adherence to routines or rituals		4	True	6.705231014870663	6.705231014870663	6.4619488300519885
HP:0000710	Hyperorality	"""A tendency or compulsion to examine objects by mouth."" [HPO:sdoelken]"	4	True	5.857933154483459	5.857933154483459	7.23513871828547
HP:0032509	Onychotillomania	"""Onychotillomania is characterized by the compulsive or irresistible urge in patients to pick at, pull off, or harmfully bite or chew their nails."" [PMID:26985115]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0031987	Diminished ability to concentrate	"""Being unable to focus one's attention or mental effort on a particular object or activity."" []"	4	True	6.299765906762499	6.299765906762499	6.629002914715154
HP:0010865	Oppositional defiant disorder	"""An enduring pattern of uncooperative, defiant, and hostile behavior toward authority figures that does not involve major antisocial violations, is not accounted for by the child's developmental stage, and results in significant functional impairment. A certain level of oppositional behavior is common in children and adolescents."" [DSM:313.81, HPO:probinson]"	4	True	7.803843303538772	7.803843303538772	7.640603826393634
HP:0002307	Drooling	"""Habitual flow of saliva out of the mouth."" [HPO:probinson, PMID:15202698]"	4	True	3.8525995849573453	3.8525995849573453	4.683092765659842
HP:0000751	Personality changes	"""An abnormal shift in patterns of thinking, acting, or feeling."" [HPO:probinson]"	4	True	4.471638793363569	4.471638793363569	5.768801649492043
HP:0003763	Bruxism	"""Bruxism is characterized by the grinding of the teeth including the clenching of the jaw and typically occur during sleep, but also can occcur while the affected individual is awake."" [HPO:sdoelken, PMID:29926505]"	4	True	5.1647859739235145	5.1647859739235145	5.731061321509196
HP:0000721	Lack of spontaneous play		4	True	7.110696122978827	7.110696122978827	6.541991537725525
HP:0025479	Self-neglect	"""Neglecting one's own needs and well-being."" [PMID:24369074]"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0002300	Mutism		4	True	4.508006437534443	4.508006437534443	6.193684843457309
HP:0002524	Cataplexy	"""A sudden and transient episode of bilateral loss of muscle tone, often triggered by emotions."" [HPO:probinson, PMID:21931493, PMID:22249574]"	4	True	6.012083834310718	6.012083834310718	6.9474566458336895
HP:0002068	Neuromuscular dysphagia		4	True	6.099095211300347	6.099095211300347	0.0
HP:0031162	Impaired oropharyngeal swallow response	"""Delay or absence of the swallow response, reflexes triggered by the contact the food bolus makes with the anterior faucial pillars."" [PMID:27785002]"	4	True	6.012083834310718	6.012083834310718	8.33375100695358
HP:0031146	Impaired oral bolus formation	"""An abnormality of swallowing characterized by reduced tongue coordination to form bolus after chewing. Food material spreads over the oral cavity instead of being concentrated into a bolus that is easily swallowed."" [PMID:16776766]"	4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0200136	Oral-pharyngeal dysphagia		4	True	4.78341841739441	4.78341841739441	6.724313094519479
HP:0410262	Lower cranial nerve dysfunction	"""A functional abnormality affecting the lower cranial nerves, which include the paired 9th (glossopharyngeal), 10th (vagal), 11th (accessory) and 12th (hypoglossal) cranial nerves."" [PMID:26167022]"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0031951	Nocturnal seizures	"""Seizures that occur while the affected individual is sleeping."" [PMID:22334817, PMID:23385697, PMID:25941204]"	4	True	5.606618726202553	5.606618726202553	6.9474566458336895
HP:0007141	Sensorimotor neuropathy		4	True	3.912023005428146	3.912023005428146	5.3633365413838785
HP:0009831	Mononeuropathy	"""A focal lesion of a single peripheral nerve. Damage to a sensory nerve is accompanied by sensory impairment of all modalities in the affected anatomic distribution."" [HPO:probinson]"	4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0007133	Progressive peripheral neuropathy		4	True	6.887552571664617	6.887552571664617	8.33375100695358
HP:0001301	Chronic sensorineural polyneuropathy		4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0006949	Episodic peripheral neuropathy		4	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0001271	Polyneuropathy	"""A generalized disorder of peripheral nerves."" [HPO:curators]"	4	True	4.369856099053626	4.369856099053626	5.075654468932098
HP:0003489	Acute episodes of neuropathic symptoms		4	True	7.110696122978827	7.110696122978827	8.33375100695358
HP:0010835	Dissociated sensory loss	"""A pattern of sensory loss with selective loss of touch sensation and proprioception without loss of pain and temperature, or vice-versa."" [HPO:probinson]"	4	True	7.110696122978827	7.110696122978827	0.0
HP:0031908	Micrographia	"""Abnormally small sized handwriting defined formally as an impairment of a fine motor skill manifesting mainly as a progressive or stable reduction in amplitude during a writing task."" [HPO:probinson, PMID:29403348]"	4	True	5.724401761858937	5.724401761858937	7.417460275079424
HP:0031868	Optic ataxia	"""Difficulty reaching to visually guided goals in peripheral vision, with the deficit leaves voluntary eye movements largely unaffected."" [ORCID:0000-0002-6601-2165, PMID:24607223]"	4	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0002533	Abnormal posturing	"""Involuntary flexion or extension of the arms and legs."" [HPO:probinson]"	4	True	6.551080335043404	6.551080335043404	7.417460275079424
HP:0002487	Hyperkinetic movements	"""Motor hyperactivity with excessive movement of muscles of the body as a whole."" [HPO:probinson]"	4	True	4.913471545642608	4.913471545642608	5.731061321509196
HP:0001335	Bimanual synkinesia	"""Involuntary movements of one hand that accompany and mirror intentional movements of the opposite hand."" [HPO:probinson, PMID:22412265, PMID:28945198]"	4	True	5.0630032796135716	5.0630032796135716	6.13652642961736
HP:0025403	Stooped posture	"""A habitual positioning of the body with the head and upper back bent forward."" []"	4	True	6.417548942418882	6.417548942418882	7.640603826393634
HP:0000743	Frontal release signs	"""Primitive reflexes traditionally held to be a sign of disorders that affect the frontal lobes."" [HPO:sdoelken]"	4	True	7.110696122978827	7.110696122978827	7.417460275079424
HP:0002172	Postural instability	"""A tendency to fall or the inability to keep oneself from falling; imbalance. The retropulsion test is widely regarded as the gold standard to evaluate postural instability, Use of the retropulsion test includes a rapid balance perturbation in the backward direction, and the number of balance correcting steps (or total absence thereof) is used to rate the degree of postural instability. Healthy subjects correct such perturbations with either one or two large steps, or without taking any steps, hinging rapidly at the hips while swinging the arms forward as a counterweight. In patients with balance impairment, balance correcting steps are often too small, forcing patients to take more than two steps. Taking three or more steps is generally considered to be abnormal, and taking more than five steps is regarded as being clearly abnormal. Markedly affected patients continue to step backward without ever regaining their balance and must be caught by the examiner (this would be called true retropulsion). Even more severely affected patients fail to correct entirely, and fall backward like a pushed toy soldier, without taking any corrective steps."" [PMID:25613349]"	4	True	4.008354114366578	4.008354114366578	5.313326120809217
HP:0020037	Astasia	"""A postural abnormality characterized by the inability to stand without external support despite having sufficient muscle strength."" [HPO:mtaboada, PMID:27821973]"	4	True	8.496990484098719	8.496990484098719	0.0
HP:0012164	Asterixis	"""A clinical sign indicating a lapse of posture and is usually manifest by a bilateral flapping tremor at the wrist, metacarpophalangeal, and hip joints."" [HPO:probinson]"	4	True	6.887552571664617	6.887552571664617	0.0
HP:0002516	Increased intracranial pressure	"""An increase of the pressure inside the cranium (skull) and thereby in the brain tissue and cerebrospinal fluid."" [HPO:probinson]"	4	True	4.0902712368344645	4.0902712368344645	6.724313094519479
HP:0002448	Progressive encephalopathy		4	True	6.194405391104672	6.194405391104672	7.928285898845416
HP:0007335	Recurrent encephalopathy	"""Recurrent episodes of brain dysfunction that may be triggered by factors such as metabolic disturbances or infections."" [HPO:probinson]"	4	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0006929	Hypoglycemic encephalopathy	"""Brain damage related to a lowering of blood glucose below a critical level (around 30 mg/dl), which may lead to confusion, lethargy and delirium followed by seizures and coma. Prolonged hypoglycemia may lead to irreversible brain damage."" [HPO:probinson]"	4	True	7.398378195430609	7.398378195430609	9.026898187513526
